Hash,sample1,sample2,sample3,t0,t1,t2,t0_Area,t1_Area,t2_Area,Total
1396195222,BI,C_lathyri2,Mono1,748.3533465,2555.839519,1226.167315,1016,997,257,3
1395030173,C_lactis5,P_mosselii,S_rhizophila,792.1139113,1074.636761,893.0898283,992,914,757,3
1392700075,C_lactis5,Mono1,P_mosselii,797.8222923,1037.61466,1116.367749,951,955,862,3
1577942866,C_lactis4,C_lactis6,P_mosselii,758.0631263,,880.7420585,998,,787,3
1576777817,Blank1,C_lathyri2,P_putida2,779.600189,5544.587024,1133.782828,1058,971,792,3
1575612768,Blank1,M_kyungheense,S_rhizophila,777.2975027,1142.378836,2378.247608,921,945,836,3
1574447719,C_lathyri2,P_putida2,P_putida2,732.6216769,989.1425598,1091.139756,978,961,737,3
1573282670,C_lactis3,F_banpakuense2,P_putida1,765.8088088,,855.4988263,999,,852,3
1572117621,Blank1,C_lactis1,F_banpakuense2,733.110331,3490.808081,2786.110971,997,891,793,3
1570952572,C_lactis3,F_banpakuense2,M_kyungheense,740.6767372,,1934.928767,993,,730,3
1569787523,C_lathyri2,P_monteilii1,S_rhizophila,750.3810021,4952.070857,809.6806723,958,875,714,3
1568622474,C_lactis5,C_lactis6,F_banpakuense1,721.3499392,1254.287686,2421.868163,823,942,713,3
1594253552,C_lactis5,C_lactis6,L_macroides,726.8574074,,,1080,,,3
1593088503,Blank1,C_lathyri2,M_kyungheense,784.5185185,1539.655197,2627.786845,702,1395,821,3
1588428307,F_banpakuense2,Mono1,P_corrugata,801.0227531,1286.625581,1125.725352,879,860,710,3
1582603062,C_lactis6,P_putida1,RP1,725.9075269,,837.7827338,930,,695,3
1581438013,C_lactis5,P_monteilii1,P_monteilii2,756.7840467,914.1019417,813.4240571,1028,1030,981,3
1580272964,C_lactis1,F_ginsengiterrae,RP1,755.4783599,1387.65566,1359.959596,878,848,693,3
1579107915,C_lactis6,P_corrugata,P_putida1,746.9873541,1843.797,956.1551724,1028,1000,870,3
1615224434,C_lactis3,F_ginsengiterrae,P_putida1,725.1071429,,1913.708282,1036,,809,3
1614059385,EColi,F_banpakuense1,P_monteilii1,754.4653361,,830.3895349,952,,860,3
1612894336,F_banpakuense1,F_banpakuense1,P_koreensis2,735.3354497,1073.88685,866.4929412,945,981,850,3
1610564238,C_lactis6,P_putida2,P_simiae,729.0100301,957.3295165,804.5310835,997,786,563,3
1609399189,C_lactis1,F_banpakuense1,P_koreensis1,719.7740113,908.5498891,901.1131841,885,902,804,3
1608234140,C_lactis6,C_lactis7,P_putida3,694.0641447,930.0192308,745.8235294,608,572,544,3
1629205022,Mono1,P_mosselii,P_putida3,743.1561303,984.1440186,858.0874832,1044,861,743,3
1624544826,Blank1,P_putida1,P_putida1,744.9679898,5616.483607,829.2198068,781,244,828,3
1621049679,F_banpakuense1,P_koreensis1,P_monteilii1,740.5721248,999.4965105,834.8389262,1026,1003,894,3
1619884630,Blank1,C_lactis6,C_lactis7,784.7852823,3756.13278,2804.216374,992,964,855,3
1618719581,B_albus,C_lactis1,C_lactis7,762.2538371,928.125,3471.865513,847,832,751,3
1617554532,P_mosselii,P_putida3,RP1,719.5414938,,879.8491228,964,,285,3
1616389483,Gh38,Mono1,S_rhizophila,726.9767141,1345.562704,2986.718241,773,917,614,3
1503379730,C_lactis5,C_lactis6,P_koreensis1,696.5688801,,1070.337888,1009,,805,3
1502214681,L_macroides,P_mosselii,P_putida1,696.6762523,854.4917127,853.8417819,1078,905,651,3
1501049632,F_banpakuense1,P_koreensis1,P_putida2,686.2002653,3470.150235,735.6452703,754,639,592,3
1490564191,C_lactis1,F_banpakuense2,P_koreensis2,720.9367089,1871.871886,848.504886,1027,281,921,3
1522020514,C_lactis6,P_putida1,RP1,767.4918033,,819.716233,976,,807,3
1519690416,Gh38,Gh38,P_monteilii1,759.5660793,908.6266816,831.3626522,908,892,739,3
1518525367,BI,C_lactis6,P_monteilii2,765.6407011,,811.3903509,1027,,912,3
1517360318,Gh38,Gh38,P_mosselii,791.2378753,998.2320359,882.9834559,866,668,544,3
1515030220,EA,P_corrugata,P_putida3,743.1020019,914.4341969,901.1329341,1049,965,835,3
1513865171,C_lactis6,F_banpakuense1,P_putida1,728.3676583,1135.022036,808.9011905,1311,953,840,3
1512700122,C_lactis7,P_koreensis1,P_koreensis2,742.2082111,,888.1557669,1023,,841,3
1511535073,C_lactis4,L_macroides,Mono1,723.8770161,4738.521512,2652.400312,992,767,642,3
1510370024,EColi,EColi,P_monteilii2,707.2683673,997.4567511,859.6077098,980,948,882,3
1509204975,C_lactis4,EA,P_putida3,734.6673575,887.9477612,874.5273973,965,938,584,3
1508039926,C_lactis3,EA,P_putida1,706.9832512,4256.51556,856.7356459,1015,964,836,3
1506874877,Blank1,F_banpakuense2,P_putida2,695.4694695,1717.087039,1755.304743,999,1057,991,3
1559302082,C_lactis7,EColi,P_putida3,759.2730769,910.3377088,822.6091954,1040,838,696,3
1558137033,C_lactis7,Gh38,M_kyungheense,777.5770349,2638.78672,2014.518182,688,994,880,3
1556971984,Blank1,C_lactis7,P_koreensis1,754.5064548,1004.70916,796.1453975,1007,1059,956,3
1554641886,F_ginsengiterrae,Mono1,P_putida2,713.3138614,977.5344488,850.1839671,1010,1016,973,3
1553476837,B_albus,C_lactis3,F_banpakuense1,716.6114833,3878.998957,2001.786866,1045,959,868,3
1552311788,C_lactis5,EColi,E_cloacae2,734.6933868,1330.016199,1266.120337,998,926,831,3
1551146739,EA,Mono1,P_simiae,704.6889564,969.1919087,897.5145414,987,964,894,3
1549981690,C_lactis7,P_mosselii,P_mosselii,706.7977755,914.1094737,815.4752358,989,950,848,3
1548816641,C_lactis1,C_lactis1,F_banpakuense1,654.8539778,1093.814444,2900.092018,993,900,902,3
1127068903,EA,EColi,P_koreensis1,711.5762224,5533.232558,842.0113208,1043,301,795,3
1123573756,C_lactis6,F_ginsengiterrae,P_simiae,748.0188324,1296.192123,1074.336354,1062,1041,993,3
1122408707,Mono1,P_putida1,S_rhizophila,752.9000961,,2104.425299,1041,,1004,3
1121243658,P_koreensis2,P_mosselii,P_putida1,771.6112167,945.6457529,834.0841584,1052,1036,1010,3
1116583462,BI,E_cloacae2,P_monteilii2,726.1157895,,835.3820106,1045,,945,3
1114253364,C_lactis3,EA,M_kyungheense,718.4003887,937.8369352,927.4449291,1029,1018,917,3
1113088315,C_lactis3,F_banpakuense1,P_monteilii2,726.5502488,919.9554896,778.6553552,1005,1011,943,3
1149204834,C_lactis3,P_koreensis2,P_mosselii,701.2529528,967.217437,838.6098131,1016,952,856,3
1148039785,BI,C_lactis7,P_monteilii1,726.7122093,883.6423002,788.4516461,1032,1026,972,3
1145709687,P_simiae,S_rhizophila,S_rhizophila,701.3324916,1502.465839,1166.517838,1188,966,925,3
1144544638,E_cloacae2,F_banpakuense2,P_putida3,714.9286464,870.1381443,826.9967033,953,970,910,3
1142214540,C_lactis1,F_banpakuense2,RP1,638.5145798,729.56,1205.130435,583,350,506,3
1131729099,B_albus,EA,E_cloacae2,690.6797642,,1009.822645,1018,,998,3
1164350471,E_cloacae2,P_koreensis2,P_koreensis2,720.339233,,864.7632794,1017,,866,3
1163185422,B_albus,F_ginsengiterrae,Mono1,749.8358051,2455.159309,1776.87525,944,1042,1002,3
1162020373,C_lactis3,C_lactis6,F_banpakuense1,726.3809091,,1233.214508,1100,,965,3
1160855324,BI,C_lactis7,EColi,719.5919924,1073.212425,1009.40914,1049,998,919,3
1159690275,L_macroides,P_koreensis2,P_putida2,749.8435438,920.6242236,808.6775281,1061,966,890,3
1158525226,Blank1,C_lactis5,P_monteilii2,765.4170074,854.4777887,777.2713098,1223,1013,962,3
1157360177,C_lactis4,C_lactis6,P_putida3,735.2680312,928.8950382,832.4896347,1026,1048,1013,3
1156195128,C_lactis1,F_ginsengiterrae,M_kyungheense,701.114873,3445.258964,1870.134744,827,1004,898,3
1155030079,C_lactis3,P_monteilii2,P_simiae,729.8269939,,814.1993499,815,,923,3
1153865030,F_banpakuense1,F_banpakuense2,P_corrugata,699.98,1576.432673,1544.793067,950,1010,952,3
1152699981,C_lactis7,F_ginsengiterrae,L_macroides,688.246138,2984.190283,1770.898026,971,988,912,3
1186486402,BI,EA,Mono1,698.4290155,,796.7038328,965,,861,3
1184156304,P_corrugata,P_putida1,RP1,666.6095821,1273.434988,733.6126761,981,423,426,3
1173670863,B_albus,C_lactis5,P_putida3,737.6612903,668.9156118,734.0397661,744,237,855,3
1169010667,C_lactis1,EColi,P_monteilii2,717.565425,929.257085,818.3199541,1047,988,872,3
1056000914,C_lathyri2,L_macroides,Mono1,711.9138943,7727.415454,3952.587421,1022,893,795,3
1054835865,B_albus,P_koreensis1,P_simiae,704.4281843,,1512.079703,738,,1079,3
1053670816,C_lactis6,P_putida3,RP1,696.2197483,1055.934597,1019.888889,1033,1055,1008,3
1052505767,E_cloacae2,M_kyungheense,P_koreensis1,697.5098814,934.2028708,1387.949328,1012,1045,967,3
1050175669,C_lactis5,EColi,M_kyungheense,712.0787623,2524.638031,1798.472821,711,1036,975,3
1046680522,B_albus,C_lactis6,P_simiae,681.6300692,1282.060044,994.8630137,1011,916,876,3
1044350424,F_banpakuense1,RP1,RP1,690.4408493,1234.81875,1228.691989,989,800,724,3
1042020326,C_lactis3,C_lactis7,P_mosselii,676.3311203,1138.01174,958.7281993,1205,937,883,3
1057165963,C_lactis5,Gh38,P_putida3,691.8253069,824.4089522,745.8042506,1059,983,894,3
1089787335,F_banpakuense1,Mono1,P_monteilii2,684.6494428,974.1156942,814.0827147,987,994,943,3
1088622286,EColi,M_kyungheense,S_rhizophila,696.5732218,3395.071429,1681.061364,717,980,880,3
1086292188,C_lactis1,F_ginsengiterrae,P_koreensis2,672.997908,1014.106109,795.1488863,956,933,853,3
1083962090,F_ginsengiterrae,Gh38,P_koreensis1,667.7111771,880.7581967,757.3775934,1011,1220,1205,3
1082797041,L_macroides,M_kyungheense,P_monteilii1,655.0353893,1122.655208,930.3384447,989,960,913,3
1081631992,C_lactis5,Mono1,P_putida3,619.5104167,835.1749503,1398.130999,576,503,771,3
-229715291,EA,E_cloacae2,P_koreensis1,672.9614362,,979.2541073,752,,913,3
-228550242,EColi,F_banpakuense1,L_macroides,712.8759571,3707.757525,,653,598,,3
-230880340,F_banpakuense2,Gh38,P_koreensis2,713.8494382,,903.9354839,890,,837,3
-239035683,C_lactis1,P_koreensis2,P_koreensis2,705.7548476,,940.0363165,722,,771,3
-237870634,BI,EColi,P_putida2,747.3059406,,752.3358876,1010,,783,3
-240200732,B_albus,Gh38,L_macroides,702.0715005,,2839.434177,993,,790,3
-291462888,BI,F_ginsengiterrae,P_koreensis2,717.0298295,911.8037736,802.4360056,704,795,711,3
-266996859,P_koreensis2,P_monteilii1,P_monteilii2,736.4791271,940.4244681,832.9042316,1054,940,898,3
-268161908,F_banpakuense2,M_kyungheense,P_koreensis1,732.8932419,,1074.332945,1021,,859,3
-271657055,P_koreensis2,P_monteilii1,P_putida3,732.8349727,992.1167315,877.6992593,915,771,675,3
-270492006,C_lactis3,C_lactis6,P_corrugata,715.3899497,1265.985849,1215.66844,995,636,564,3
-324084260,C_lactis3,F_banpakuense2,S_rhizophila,703.2436149,6027.015513,3024.427198,1018,838,728,3
-327579407,C_lactis6,EA,P_putida2,747.4219002,915.5022573,904.3182957,621,886,798,3
-333404652,C_lactis1,C_lathyri2,P_monteilii1,763.4205331,924.0577096,831.7947761,1013,1109,1072,3
-298453182,F_banpakuense2,P_koreensis2,P_putida1,769.7729469,,893.4741967,621,,1027,3
-301948329,EColi,P_monteilii2,P_putida2,717.6051844,906.2302717,839.1883212,1003,773,685,3
-303113378,BI,Gh38,P_corrugata,745.0787815,878.0073439,882.675641,952,817,780,3
-305443476,C_lactis5,P_koreensis1,S_rhizophila,695.4098532,979.4638826,842.7227723,954,886,808,3
-308938623,B_albus,P_putida3,P_simiae,706.856546,,825.4016687,718,,839,3
-367191073,C_lactis6,EA,P_monteilii2,776.0422671,917.4989154,914.9708384,1041,922,823,3
-366026024,BI,EColi,Gh38,756.7730061,1060.985523,1020.523242,1141,898,839,3
-368356122,EColi,E_cloacae2,L_macroides,757.171,1384.269663,1332.480697,1000,890,803,3
-371851269,L_macroides,P_koreensis1,P_simiae,765.4934144,1236.947239,1064.531381,987,815,717,3
-336899799,C_lactis3,EColi,F_ginsengiterrae,740.964539,4051.9163,2775.612172,846,908,838,3
-335734750,E_cloacae2,F_banpakuense2,P_corrugata,775.2562066,1166.465301,1073.499411,1007,879,849,3
-339229897,C_lactis7,EA,E_cloacae2,735.6313498,1207.84575,1563.875576,689,953,868,3
-341559995,C_lactis1,EColi,EColi,697.4823285,895.971778,886.2728205,962,1063,975,3
-352045436,F_ginsengiterrae,P_corrugata,P_putida1,702.8351145,1057.744186,976.007371,655,860,814,3
-393987200,C_lactis3,EA,S_rhizophila,794.5876777,993.4962631,1014.322485,633,669,676,3
-397482347,BI,Mono1,RP1,854.6537842,1495.11123,1252.409245,621,935,887,3
-399812445,B_albus,F_banpakuense2,P_monteilii1,765.4666667,1005.549595,902.3340271,1020,988,961,3
-403307592,C_lactis3,Mono1,P_putida3,708.7,867.4926884,805.9564661,990,889,781,3
-378841563,C_lactis7,F_banpakuense2,P_corrugata,738.7534247,1211.620513,1144.964337,949,780,701,3
-377676514,B_albus,C_lactis3,E_cloacae2,840.8128492,1484.476138,1736.716168,716,901,835,3
-381171661,EA,P_koreensis1,S_rhizophila,739.7584098,883.9483794,887.9597315,981,833,745,3
-384666808,BI,M_kyungheense,P_putida2,686.1700288,875.4811321,852.0558313,1041,848,806,3
-388161955,F_banpakuense2,Gh38,P_koreensis2,753.953451,1135.252427,998.2391559,623,927,853,3
-428938670,F_ginsengiterrae,P_monteilii1,P_putida1,728.689211,915.3344017,845.3540511,621,936,901,3
-432433817,F_ginsengiterrae,Gh38,P_simiae,753.2320872,2112.319328,2321.788304,642,952,855,3
-431268768,C_lactis1,C_lactis1,P_koreensis2,746.2514881,1309.30596,1040.92587,672,755,661,3
-434763915,B_albus,E_cloacae2,M_kyungheense,778.77433,1419.189542,1507.512456,709,918,843,3
-437094013,EA,EA,E_cloacae2,755.2429022,1098.57732,1365.444934,634,970,908,3
-435928964,C_lactis3,C_lactis3,EColi,833.5589124,3889.330827,3040.312057,993,931,846,3
-439424111,EA,E_cloacae2,Gh38,848.7458128,1011.550526,960.9953216,1015,950,855,3
-444084307,C_lactis3,EA,Gh38,732.2716535,1251.631395,2426.711392,1016,860,790,3
-420783327,C_lactis5,EA,EA,722.5515873,970.5991238,960.195122,1260,913,820,3
-419618278,E_cloacae2,P_monteilii1,P_putida3,718.6052999,891.790932,834.4122449,717,794,735,3
-427773621,C_lactis6,E_cloacae2,P_putida3,752.1927461,1246.732639,1287.103234,965,864,804,3
-469715385,C_lactis7,EA,P_koreensis2,774.4354995,994.2144985,1004.167778,1031,1007,900,3
-468550336,Blank1,E_cloacae2,Gh38,815.4508441,1374.087367,1394.06291,1007,847,763,3
-472045483,C_lactis1,EA,Gh38,827.6640472,1048.723296,1019.069507,1018,983,892,3
-470880434,C_lactis6,E_cloacae2,P_koreensis1,837.0413603,1041.328488,1022.127695,1088,688,603,3
-474375581,C_lactis6,L_macroides,S_rhizophila,839.8715139,,1546.745891,1004,,791,3
-473210532,P_monteilii1,P_monteilii2,P_putida2,781.1294498,910.2164835,854.5350773,927,910,841,3
-476705679,C_lactis3,F_ginsengiterrae,P_koreensis1,730.214342,,1123.71358,1269,,810,3
-453404699,C_lathyri2,F_banpakuense2,RP1,709.8161491,2865.741971,2603.901176,805,903,850,3
-452239650,C_lactis1,E_cloacae2,P_mosselii,741.700831,1387.659365,1380.505774,1083,913,866,3
-454569748,M_kyungheense,P_mosselii,RP1,718.6647059,870.2351145,855.6428571,1020,655,644,3
-458064895,EA,Gh38,P_koreensis1,710.199663,960.7865497,952.4161491,1187,1026,966,3
-463890140,F_banpakuense2,F_ginsengiterrae,P_koreensis1,818.9358696,1534.994624,1372.418552,920,930,884,3
-503501806,EA,F_banpakuense1,P_monteilii2,831.971872,973.7662204,966.5415282,1031,971,903,3
-506996953,BI,C_lactis3,P_corrugata,815.4645669,1456.982085,1669.089638,1016,1228,1216,3
-505831904,F_ginsengiterrae,P_putida1,RP1,781.222449,1251.643631,1453.128809,980,738,722,3
-486026071,B_albus,F_banpakuense2,P_monteilii2,744.4643131,1168.725405,1056.252969,1303,925,842,3
-488356169,C_lactis5,P_mosselii,P_simiae,691.6494645,1055.348436,926.1639344,1027,927,915,3
-487191120,C_lactis1,P_koreensis2,P_putida3,740.1722054,953.9429735,853.6906077,993,982,905,3
-490686267,F_banpakuense2,F_ginsengiterrae,P_simiae,804.962212,1638.131606,1533.933476,1085,965,932,3
-489521218,EA,F_banpakuense2,P_mosselii,733.3323699,1052.555133,948.9839679,1038,1052,998,3
-495346463,F_ginsengiterrae,P_koreensis2,P_putida1,694.7100977,910.1302326,847.276775,614,860,831,3
-497676561,C_lathyri2,M_kyungheense,RP1,724.1673428,1339.391832,1361.803069,986,906,782,3
-496511512,Blank1,P_monteilii2,RP1,753.8124402,,1401.607595,1045,,869,3
-500006659,F_banpakuense2,P_putida1,P_putida1,824.0570265,1053.741688,964.8299595,982,782,741,3
-498841610,B_albus,Gh38,RP1,794.9397742,1751.523911,1816.132404,797,941,861,3
-502336757,B_albus,EA,F_banpakuense2,826.2086957,1011.832323,993.6915367,1035,990,898,3
-501171708,C_lactis1,F_ginsengiterrae,P_mosselii,759.5757874,998.0798611,923.1647362,1016,864,777,3
-541948423,BI,C_lactis5,P_corrugata,684.3970037,925.3498313,914.1457831,801,889,830,3
-554763962,C_lactis1,F_banpakuense2,P_putida1,734.7033399,1065.730415,963.0617577,1018,868,842,3
-523307639,P_corrugata,P_putida3,RP1,740.2906475,872.3886364,844.4772462,695,880,857,3
-522142590,M_kyungheense,P_koreensis1,P_putida1,740.210728,918.8574338,848.2277952,1044,982,957,3
-525637737,BI,P_monteilii1,S_rhizophila,742.1485249,892.6791621,843.4040047,983,907,849,3
-524472688,C_lactis3,C_lactis7,F_banpakuense1,733.3569405,4072.32207,3129.258389,1059,947,894,3
-530297933,F_ginsengiterrae,RP1,S_rhizophila,738.6182965,996.4944934,975.882151,634,908,874,3
-529132884,C_lactis5,C_lathyri2,EA,697.6932642,979.8004386,934.6179641,965,912,835,3
-532628031,BI,C_lactis5,C_lactis7,771.8587571,1246.151261,1211.906321,1062,952,886,3
-531462982,C_lactis7,Gh38,P_monteilii2,750.4718876,1049.889683,948.9173014,996,979,919,3
-534958129,Gh38,M_kyungheense,P_monteilii2,735.8964803,917.8768197,834.7001239,966,893,807,3
-533793080,C_lactis1,F_banpakuense2,Gh38,730.5190763,4614.046171,3483.230769,996,888,832,3
-537288227,Gh38,P_koreensis2,P_monteilii2,748.5688282,991.714447,884.4928571,879,886,840,3
-590880481,BI,P_koreensis1,P_simiae,713.5334665,874.5010917,801.744352,1001,916,841,3
-595540677,F_banpakuense2,P_corrugata,P_monteilii1,742.9451913,981.7896373,863.9739696,967,965,922,3
-594375628,B_albus,C_lactis5,P_koreensis2,742.5798611,1094.534632,881.40732,1152,924,847,3
-560589207,C_lactis4,C_lactis7,P_koreensis1,754.6002656,1058.62279,864.1822034,753,1018,944,3
-562919305,E_cloacae2,P_putida1,S_rhizophila,742.4,1073.420635,1117.769591,990,882,855,3
-561754256,F_ginsengiterrae,P_koreensis2,P_mosselii,731.9502488,971.0132597,840.5853659,1005,905,820,3
-564084354,B_albus,B_albus,E_cloacae2,742.3145083,1470.329876,1430.034292,1027,964,904,3
-567579501,C_lactis1,C_lactis6,C_lactis7,725.5503421,1719.740933,1466.272425,1023,965,903,3
-618841657,Blank1,P_koreensis1,S_rhizophila,672.7512291,881.376087,773.2607143,1017,920,840,3
-625831951,B_albus,C_lactis7,Mono1,729.2030948,4293.449686,3256.400685,1034,954,876,3
-628162049,B_albus,EA,E_cloacae2,831.5949855,1467.320346,1848.284104,1037,924,887,3
-626997000,C_lactis4,C_lactis5,P_simiae,783.03233,1561.557054,1200.54698,897,964,894,3
-632822245,EA,P_koreensis2,RP1,702.0184922,831.5732123,822.7321429,703,881,840,3
-631657196,P_putida2,RP1,S_rhizophila,722.9247084,1143.550111,1111.467801,943,898,823,3
-597870775,L_macroides,P_monteilii2,P_putida3,703.8094758,906.8249075,799.1253406,992,811,734,3
-596705726,BI,Gh38,P_koreensis1,732.5763747,959.1978947,887.2971098,982,950,865,3
-600200873,Blank1,C_lactis3,P_monteilii1,724.6487524,782.6615215,742.4039125,1042,907,869,3
-602530971,EColi,E_cloacae2,F_ginsengiterrae,720.7345133,,1333.642487,1017,,772,3
-657288274,EA,P_koreensis1,P_simiae,727.8360656,874.84,864.675,1037,875,800,3
-659618372,F_banpakuense1,P_simiae,P_simiae,706.8451883,1258.65641,1004.256034,956,975,953,3
-663113519,B_albus,M_kyungheense,P_simiae,726.127186,1009.247734,880.7158235,629,993,929,3
-661948470,C_lactis1,EA,EA,694.7428161,916.8416752,889.4856828,696,979,908,3
-666608666,C_lactis1,M_kyungheense,S_rhizophila,719.3359511,4315.737013,2052.539863,1146,924,878,3
-670103813,C_lactis7,C_lactis7,P_koreensis1,713.6498455,882.266,790.9839744,971,1000,936,3
-668938764,E_cloacae2,F_banpakuense1,F_banpakuense2,723.7800192,1263.161036,1248.603865,1041,888,828,3
-635152343,F_banpakuense1,F_ginsengiterrae,L_macroides,708.3591923,986.7634804,828.1686747,941,816,747,3
-646802833,F_banpakuense2,P_corrugata,P_koreensis1,688.5,989.7992087,900.1331269,1036,1011,969,3
-645637784,EA,P_koreensis1,P_putida1,687.3899497,866.9430815,858.641189,995,1019,942,3
-649132931,C_lactis1,M_kyungheense,RP1,659.2120344,1572.220193,1566.541205,1047,931,813,3
-651463029,C_lactis7,P_monteilii1,P_monteilii2,672.3965351,921.2326531,829.7800875,1039,980,914,3
-689909646,BI,C_lactis3,Mono1,721.0331588,1252.552577,1093.738854,1146,970,942,3
-693404793,Gh38,P_mosselii,P_putida1,752.0196078,953.1254705,851.0769231,1020,797,767,3
-694569842,E_cloacae2,M_kyungheense,P_koreensis2,707.8731707,1264.432755,1442.750572,1025,922,874,3
-698064989,P_putida3,P_putida3,S_rhizophila,732.4188641,1045.287368,976.6714761,986,950,901,3
-702725185,EA,P_koreensis1,P_monteilii1,705.0205479,874.1707566,790.2415669,1022,978,919,3
-701560136,L_macroides,P_simiae,P_simiae,680.8038229,1084.993296,879.6599287,994,895,841,3
-705055283,EColi,P_koreensis1,P_simiae,692.1471193,1103.1592,937.4425197,972,1250,1270,3
-679424205,L_macroides,P_koreensis1,S_rhizophila,662.2395833,1128.319121,949.9220056,960,774,718,3
-685249450,C_lactis1,F_banpakuense2,Gh38,752.4392713,4505.051479,3145.562002,988,913,879,3
-688744597,F_ginsengiterrae,P_corrugata,P_putida1,721.0874636,1041.111361,937.2116959,686,889,855,3
-687579548,B_albus,E_cloacae2,P_monteilii1,672.7980296,1033.604013,1038.304783,1015,947,899,3
-728356263,P_monteilii2,P_monteilii2,P_simiae,711.1782313,881.8210198,799.1827133,735,961,914,3
-727191214,C_lactis1,E_cloacae2,P_putida2,712.9932886,953.8413948,925.3679245,596,889,848,3
-730686361,P_corrugata,P_putida3,P_simiae,706.654908,972.5252317,910.3285714,652,971,910,3
-729521312,E_cloacae2,M_kyungheense,S_rhizophila,676.7227444,1525.780742,1559.791566,1064,862,830,3
-735346557,C_lactis3,E_cloacae2,P_putida1,677.1915367,887.5835322,841.3362944,898,838,788,3
-734181508,P_corrugata,P_monteilii1,P_putida3,671.1007752,838.1904762,759.7380661,1032,882,817,3
-737676655,BI,C_lactis3,S_rhizophila,678.6172345,1119.622807,1033.082988,998,798,723,3
-712045577,C_lactis3,P_koreensis1,RP1,656.1474786,1160.694389,1103.297895,1051,998,950,3
-710880528,C_lactis7,Gh38,P_corrugata,660.294181,1179.773455,1113.846902,928,874,823,3
-713210626,C_lactis1,E_cloacae2,P_monteilii2,694.0562561,912.5212528,884.8853047,1031,894,837,3
-717870822,C_lactis7,EColi,P_koreensis2,670.7915851,923.3933137,813.3881374,1022,1017,961,3
-721365969,E_cloacae2,P_putida3,P_simiae,690.663525,867.1705021,794.3533191,1061,956,934,3
-723696067,C_lactis3,EA,EA,704.2783203,910.7255556,894.3325387,1024,900,839,3
-722531018,C_lactis3,EA,P_putida1,685.0814176,853.6646989,850.2774936,1044,847,782,3
-726026165,M_kyungheense,P_koreensis1,P_monteilii1,700.9844852,922.5876623,821.7645688,709,924,858,3
-724861116,C_lactis1,P_koreensis1,P_monteilii1,666.1661538,919.7483731,807.7412587,975,922,858,3
-765637831,BI,C_lactis1,Gh38,690.6382514,2825.509479,2715.711462,915,844,759,3
-764472782,EA,P_koreensis2,S_rhizophila,663.5146832,820.199005,811.6085526,1294,603,608,3
-767967929,EA,P_monteilii2,S_rhizophila,677.1244109,830.6342926,793.4497283,1061,834,736,3
-770298027,C_lactis1,EColi,L_macroides,683.5369565,3519.164733,1957.056462,920,862,797,3
-769132978,C_lactis1,Gh38,P_corrugata,663.4863813,1376.380723,1157.79351,771,830,678,3
-781948517,C_lactis5,F_banpakuense2,P_putida2,638.8746177,823.4685573,746.5357143,981,811,728,3
-780783468,P_corrugata,P_corrugata,P_monteilii2,660.1244726,1016.682095,926.0156047,948,821,769,3
-746997047,EColi,RP1,S_rhizophila,650.6831984,1587.396552,1620.370238,988,870,840,3
-749327145,RP1,RP1,RP1,679.2420444,1205.946912,1261.949283,1037,923,907,3
-751657243,EColi,E_cloacae2,F_banpakuense1,682.8678881,1254.570781,1222.316726,1037,883,843,3
-750492194,EA,EA,RP1,686.4148636,1000.701262,993.1049563,1063,713,686,3
-753987341,BI,C_lactis5,P_simiae,712.1147245,832.8309859,758.5876887,1107,923,861,3
-752822292,F_ginsengiterrae,P_putida1,RP1,684.0240437,820.3958333,795.5295276,915,528,508,3
-756317439,C_lathyri2,EColi,S_rhizophila,677.8575472,1395.04222,1249.478599,1060,829,771,3
-755152390,C_lactis7,Gh38,P_putida2,688.3678501,857.5952381,782.1648079,1014,882,807,3
-758647537,EColi,P_corrugata,P_simiae,713.3244006,858.162963,809.1462585,709,945,882,3
-757482488,C_lactis6,P_koreensis1,P_simiae,686.5219512,1077.413948,914.1842424,615,889,825,3
-760977635,BI,E_cloacae2,P_monteilii2,652.247413,948.0555556,913.6185567,1063,1206,1164,3
-763307733,C_lactis3,E_cloacae2,F_ginsengiterrae,669.6031175,1198.931718,1207.365796,834,908,842,3
-762142684,E_cloacae2,P_monteilii1,P_putida1,689.0889831,837.0034443,730.4740099,944,871,808,3
-802919399,P_mosselii,P_putida3,RP1,661.667756,762.7843137,736.410148,918,459,473,3
-814569889,C_lactis1,L_macroides,L_macroides,674.7470747,5568.88,3299.57383,1111,900,833,3
-816899987,BI,F_banpakuense2,S_rhizophila,674.3602649,1991.773601,1955.041741,755,1144,1126,3
-818065036,C_lactis1,EColi,P_putida1,697.4007353,1094.688742,958.6208054,1088,906,894,3
-784278615,B_albus,E_cloacae2,F_banpakuense2,663.5668605,1271.31629,1255.258824,1032,841,765,3
-783113566,BI,P_monteilii2,P_putida2,684.0281974,841.6083151,764.472895,993,914,867,3
-786608713,C_lactis7,L_macroides,L_macroides,702.0881783,5527.503233,2620.399297,1032,928,854,3
-785443664,C_lactis3,EColi,P_koreensis2,680.9887112,903.9406688,775.8918605,1063,927,860,3
-788938811,B_albus,EColi,P_putida1,683.5711297,1047.525813,1049.583166,956,1046,998,3
-787773762,EA,P_monteilii2,P_simiae,675.1276382,896.4115607,859.2363184,995,865,804,3
-790103860,F_banpakuense2,P_monteilii2,P_simiae,645.7276596,868.6519453,773.6087444,705,951,892,3
