Hash,sample1,sample2,sample3,t0,t1,t2,t0_Area,t1_Area,t2_Area,Total
-694166948,C_lactis1,E_cloacae2,S_rhizophila,735.6238185,1524.279961,1503.74331,1058,1018,1009,3
-696497046,C_lactis5,P_putida1,P_putida3,741.3224822,1067.051579,999.2255639,983,950,931,3
-699992193,BI,F_banpakuense2,P_putida3,742.4224138,855.0547521,786.4507495,928,968,934,3
-698827144,C_lactis6,F_banpakuense1,RP1,735.0708419,1419.655315,1330.433161,974,969,965,3
-702322291,Blank1,C_lactis3,S_rhizophila,703.6708005,6586.334515,3006.72956,887,846,795,3
-704652389,C_lactis1,EA,P_putida3,805.4235897,968.2055675,952.4470046,975,934,868,3
-703487340,C_lactis7,F_ginsengiterrae,P_putida3,813.6989362,1795.443686,1537.706776,940,879,856,3
-669700919,E_cloacae2,L_macroides,P_simiae,817.78125,986.8025701,945.2379808,896,856,832,3
-668535870,B_albus,C_lactis3,EA,780.5374065,947.7589617,935.2543276,802,809,751,3
-672031017,BI,M_kyungheense,Mono1,763.8507307,1521.628821,1332.260382,958,916,891,3
-683681507,Blank1,C_lactis7,P_corrugata,695.4029851,1099.036717,991.6972678,1005,926,915,3
-682516458,C_lactis1,F_ginsengiterrae,P_koreensis2,719.2469008,1134.375536,975.7809111,968,932,922,3
-686011605,Blank1,P_koreensis2,P_koreensis2,725.4887118,799.4590444,751.4862069,753,586,580,3
-649895086,EA,F_banpakuense2,P_mosselii,750.6663067,914.5450549,919.305187,926,910,829,3
-653390233,BI,F_banpakuense1,L_macroides,729.3878788,1132.523109,1083.52381,990,952,945,3
-652225184,Blank1,EColi,P_corrugata,731.352413,999.3884094,951.5606641,891,811,783,3
-655720331,F_banpakuense1,P_putida3,RP1,747.6618106,1045.278173,1070.34465,961,985,972,3
-654555282,E_cloacae2,P_koreensis2,P_putida2,749.8410733,976.8115789,903.7637131,969,950,948,3
-658050429,C_lactis4,EA,P_simiae,732.7005291,870.2330383,847.6747967,945,1017,984,3
-660380527,C_lactis1,C_lactis7,P_putida2,729.1055838,867.6851464,785.0233333,985,956,900,3
-659215478,C_lactis4,EA,P_koreensis1,754.5827411,875.6693712,849.058698,985,986,937,3
-662710625,C_lactis7,F_ginsengiterrae,Mono1,769.1410867,4183.856122,2875.603696,1049,980,974,3
-661545576,C_lactis1,F_ginsengiterrae,Gh38,731.4511743,2512.147453,1852.249643,809,746,701,3
-665040723,BI,F_ginsengiterrae,P_monteilii2,741.2175623,894.5607345,835.4970326,763,708,674,3
-663875674,Blank1,C_lactis4,Mono1,740.9441461,4569.83045,3396.04142,931,867,845,3
-667370821,B_albus,F_banpakuense2,F_ginsengiterrae,710.4320856,4052.675978,1989.971731,935,895,849,3
-641739743,Blank1,P_koreensis2,P_putida1,659.5152505,1031.810324,856.0238663,918,833,838,3
-640574694,Blank1,F_banpakuense1,P_simiae,694.9371493,1094.645233,891.4222222,891,902,900,3
-644069841,C_lactis3,EColi,P_putida3,745.3002114,1407.514286,804.6143498,946,875,669,3
-642904792,Blank1,M_kyungheense,S_rhizophila,698.8083512,4969.020585,2354.448471,934,923,883,3
-646399939,F_ginsengiterrae,Gh38,P_corrugata,738.6748603,1226.414907,1066.503268,895,805,765,3
-645234890,F_banpakuense2,F_ginsengiterrae,L_macroides,736.178022,978.4143019,845.7149533,910,881,856,3
-648730037,Blank1,C_lactis6,F_banpakuense2,694.9264865,2048.894253,1438.954128,925,870,763,3
-647564988,C_lactis1,P_corrugata,P_monteilii1,748.2836588,1008.319913,861.6494961,973,919,893,3
-613778567,Blank1,C_lactis3,M_kyungheense,710.259375,4755.60619,3093.070234,960,937,897,3
-612613518,B_albus,Mono1,P_simiae,771.8508065,2890.912052,2438.624303,992,921,897,3
-614943616,B_albus,P_corrugata,P_monteilii1,744.0995976,1124.47479,975.1496233,994,952,929,3
-618438763,F_banpakuense2,Mono1,P_putida3,778.7341102,1149.415335,1030.583878,944,939,918,3
-617273714,F_ginsengiterrae,P_monteilii2,S_rhizophila,722.0112936,1082.105759,954.2224599,974,955,935,3
-620768861,C_lactis3,P_putida2,P_putida2,715.6240914,851.4624018,781.3179122,963,891,843,3
-619603812,C_lactis4,C_lactis6,E_cloacae2,719.5993691,1303.802071,1515.103286,951,869,852,3
-623098959,C_lactis4,C_lactis5,P_mosselii,716.1111111,952.0635104,866.4038217,918,866,785,3
-621933910,BI,C_lactis6,M_kyungheense,694.0564103,1277.08026,1160.254484,975,922,892,3
-625429057,C_lactis5,Gh38,P_corrugata,722.7326425,1894.864583,1586.829787,965,960,846,3
-624264008,EColi,F_banpakuense1,Mono1,725.8113636,3785.078144,2108.559949,880,819,784,3
-599797979,C_lactis1,L_macroides,M_kyungheense,682.4476807,3999.22949,2132.978848,927,902,851,3
-598632930,B_albus,P_monteilii1,S_rhizophila,717.5556745,1005.296378,838.8974642,934,911,907,3
-602128077,C_lactis4,P_corrugata,S_rhizophila,732.4072539,1848.691048,1424.140606,965,916,825,3
-600963028,C_lactis3,C_lactis5,P_koreensis2,717.5416216,1119.571429,994.4220399,925,882,853,3
-603293126,Blank1,F_banpakuense2,P_putida1,697.0940919,834.4067982,789.0075676,914,912,925,3
-606788273,Blank1,L_macroides,P_mosselii,703.4116945,928.9701121,837.1090175,838,803,743,3
-605623224,C_lactis1,P_mosselii,RP1,722.9841772,826.9764706,811.5958702,948,680,678,3
-609118371,BI,C_lactis7,F_ginsengiterrae,744.8720812,903.6621196,867.4836957,985,953,920,3
-610283420,E_cloacae2,Gh38,P_monteilii2,726.6492451,879.2396487,822.2751323,861,797,756,3
-874749543,Blank1,C_lactis5,P_putida2,717.0727081,850.6523652,762.7676056,949,909,852,3
-873584494,E_cloacae2,Gh38,RP1,720.5889371,1133.856328,1256.385845,922,877,876,3
-875914592,C_lactis1,C_lactis6,F_banpakuense2,714.7076142,2944.140875,1930.205036,985,937,834,3
-878244690,Blank1,C_lactis4,P_monteilii1,671.6338912,1077.081933,913.5813953,956,952,946,3
-881739837,C_lactis4,C_lactis5,P_putida2,705.1737288,1125.922018,949.2529551,944,872,846,3
-854943710,EA,EColi,Gh38,712.0116279,857.3916947,825.7446809,860,891,846,3
-858438857,B_albus,C_lathyri2,P_putida1,710.5338983,1075.506315,972.6757062,944,871,885,3
-857273808,EA,E_cloacae2,P_monteilii2,723.7332625,887.5978261,813.9705549,941,920,883,3
-860768955,P_koreensis1,P_koreensis1,P_koreensis2,701.95311,971.4659794,774.3724868,1045,970,945,3
-863099053,C_lactis3,EA,Mono1,761.459634,874.6207254,861.0195228,929,965,922,3
-861934004,M_kyungheense,P_putida2,RP1,724.3878657,777.6146179,754.0580645,923,602,620,3
-864264102,EA,P_corrugata,P_monteilii2,726.9625,861.0961326,827.3725962,960,905,832,3
-867759249,Gh38,P_mosselii,P_mosselii,710.7995825,973.3538841,910.2503038,958,811,823,3
-866594200,C_lactis5,M_kyungheense,Mono1,736.6680988,4641.545856,2173.362049,931,905,859,3
-870089347,Blank1,C_lactis1,C_lactis1,684.7966976,6881.929425,3308.709091,969,921,880,3
-868924298,EA,F_banpakuense1,F_banpakuense1,706.6273538,1316.533804,1222,1009,991,953,3
-872419445,C_lactis3,P_monteilii2,P_mosselii,699.797379,958.4609461,817,992,909,888,3
-871254396,C_lactis4,F_banpakuense1,P_koreensis1,692.9267548,926.9199584,772.1641631,983,962,932,3
-837467975,C_lactis5,C_lactis6,EColi,704.7538126,3082.291429,2049.519207,918,875,807,3
-836302926,C_lactis1,F_banpakuense1,Mono1,720.0908108,4489.946698,2342.239053,925,863,845,3
-839798073,B_albus,B_albus,Blank1,662.7934537,4696.307317,2059.577575,886,820,767,3
-851448563,EColi,E_cloacae2,Mono1,711.3951435,1103.707659,1160.002188,906,927,914,3
-853778661,Blank1,EColi,EColi,674.2668919,2904.831541,1833.205919,888,837,811,3
-852613612,C_lactis5,F_ginsengiterrae,RP1,688.6018519,1600.060797,1595.15234,972,954,919,3
-818827191,F_banpakuense2,F_banpakuense2,P_simiae,716.5200411,1506.822105,1123.678089,973,950,963,3
-817662142,C_lactis3,M_kyungheense,P_mosselii,709.5855397,1327.526203,1116.694972,982,935,895,3
-819992240,C_lactis1,E_cloacae2,F_banpakuense1,705.8235294,1223.951435,1192.44508,952,906,874,3
-823487387,BI,F_ginsengiterrae,P_putida1,705.6670442,818.7726708,751.6329923,883,805,782,3
-825817485,Blank1,P_putida2,S_rhizophila,683.4426581,1483.991285,1492.264302,933,918,874,3
-824652436,C_lactis4,C_lactis5,Mono1,739.6446105,4364.264069,3046.764904,937,924,889,3
-828147583,C_lactis4,C_lactis6,P_putida1,731.994723,882.4135241,804.3580902,758,769,754,3
-829312632,C_lactis3,C_lactis4,P_putida1,705.2969247,1035.319654,930.0290828,943,926,894,3
-832807779,C_lactis3,P_koreensis2,P_putida2,695.6473741,1021.92511,878.2911833,933,908,862,3
-831642730,Blank1,M_kyungheense,P_putida2,677.0449198,783.4259887,725.8305687,935,885,844,3
-835137877,C_lactis5,M_kyungheense,P_koreensis2,687.5751634,926.9117647,786.3482587,918,850,804,3
-833972828,B_albus,C_lactis4,Mono1,699.602358,3766.765864,2813.948124,933,914,906,3
-809506799,C_lactis1,C_lactis4,C_lactis6,661.5748299,2746.688049,1909.366667,1176,1138,1170,3
-808341750,Blank1,P_putida1,P_putida2,677.3678619,795.0847458,733.992236,753,708,644,3
-811836897,Blank1,L_macroides,P_koreensis2,675.9461207,1006.385272,827.8683036,928,937,896,3
-810671848,C_lactis3,P_mosselii,S_rhizophila,713.9266272,921.3450135,827.3979592,845,742,686,3
-814166995,C_lactis3,C_lactis5,P_corrugata,726.8271984,1233.515883,1106.120406,978,787,789,3
-813001946,C_lactis1,C_lactis6,M_kyungheense,717.5235235,1780.485138,1455.200433,999,942,923,3
-816497093,P_monteilii2,P_monteilii2,P_putida1,730.9447853,884.6023454,787.7913043,978,938,920,3
-815332044,Gh38,P_monteilii2,P_monteilii2,709.8557994,874.5048232,785.1324647,957,933,921,3
-781545623,Gh38,L_macroides,P_koreensis2,700.8925281,968.2817204,826.151071,977,930,887,3
-780380574,Blank1,C_lactis3,C_lactis5,677.3947917,4644.411386,3180.04388,960,931,866,3
-783875721,E_cloacae2,Mono1,P_koreensis2,731.4390756,1111.74814,1055.651366,952,941,915,3
-786205819,E_cloacae2,P_koreensis2,P_monteilii2,708.9127838,889.1269841,817.735823,837,756,723,3
-788535917,F_banpakuense1,P_corrugata,P_monteilii2,682.3973214,891.5756155,815.4156627,896,853,830,3
-787370868,C_lactis7,Mono1,P_corrugata,732.9783728,1138.859935,1062.378531,971,921,885,3
-790866015,C_lactis5,EA,L_macroides,689.7592975,841.6119403,823.2382589,968,938,873,3
-793196113,E_cloacae2,L_macroides,P_koreensis1,716.8190661,1139.068812,1117.85877,1028,901,878,3
-766399986,Blank1,F_banpakuense2,Gh38,656.8057743,2816.994286,3202.826953,762,700,653,3
-769895133,C_lactis7,Gh38,P_koreensis2,711.2550177,876.1168675,762.0543616,847,830,791,3
-771060182,P_corrugata,P_monteilii1,P_monteilii1,720.5925926,887.6568306,781.4833333,972,915,900,3
-774555329,B_albus,Blank1,C_lathyri2,696.8600427,6442.560789,3135.399774,936,913,883,3
-773390280,C_lactis1,C_lactis3,P_corrugata,708.6769723,1150.236211,1047.42401,938,834,783,3
-779215525,B_albus,P_koreensis2,P_monteilii2,709.4135338,969.5643243,793.4575524,931,925,907,3
-778050476,B_albus,C_lactis3,Gh38,706.8686391,4859.741855,2983.986188,845,798,724,3
-744264055,C_lactis1,F_banpakuense1,P_putida3,706.1098081,818.6451943,730.3561346,938,978,921,3
-743099006,C_lactis1,C_lactis3,Mono1,708.6358575,4772.435132,3275.595849,898,871,819,3
-746594153,C_lactis3,P_putida3,P_simiae,696.2431866,865.451782,749.0896328,954,954,926,3
-745429104,P_mosselii,P_putida1,P_putida2,670.9537329,788.5871122,737.090134,951,838,821,3
-748924251,Blank1,C_lactis5,P_koreensis2,656.8731924,931.5788863,795.5403727,899,862,805,3
-751254349,C_lathyri2,P_koreensis1,P_mosselii,672.0911917,831.1965714,754.99511,965,875,818,3
-1620380903,BI,E_cloacae2,E_cloacae2,643.782392,1105.292818,1156.421158,602,543,501,3
-1619215854,BI,E_cloacae2,F_banpakuense1,671.197411,1191.16263,1267.429772,927,867,833,3
-1622711001,BI,EA,P_putida3,672.4693642,756.6103604,747.5091575,865,888,819,3
-1621545952,C_lactis4,C_lactis7,F_banpakuense1,900.7242178,3689.074454,2753.455253,863,779,771,3
-1623876050,Gh38,P_monteilii1,P_putida3,703.7822121,852.1909308,770.5136139,877,838,808,3
-1627371197,C_lactis3,EA,P_monteilii1,704.9925611,813.45898,792.9905772,941,902,849,3
-1626206148,P_monteilii1,P_monteilii2,P_simiae,709.0541667,880.8298319,791.9062833,960,952,939,3
-1629701295,F_banpakuense2,Gh38,P_putida2,706.965859,927.895858,880.4441777,908,845,833,3
-1628536246,E_cloacae2,F_banpakuense1,P_koreensis1,704.1453856,920.9132867,1033.940565,791,715,673,3
-1632031393,EA,E_cloacae2,L_macroides,677.4059406,1021.875177,1018.65124,707,705,605,3
-1634361491,C_lactis1,C_lactis5,RP1,692.4357602,1259.267797,1190.358491,934,885,848,3
-1633196442,EColi,F_ginsengiterrae,L_macroides,677.8357542,753.4213135,723.5786164,895,807,795,3
-1636691589,P_monteilii2,P_mosselii,P_putida2,675.1894118,800.0079051,731.3557423,850,759,714,3
-1635526540,P_monteilii1,P_putida2,RP1,681.9784715,731.034188,710.1535893,929,585,599,3
-1601740119,EColi,E_cloacae2,F_banpakuense2,683.9052198,1193.94721,1180.011706,728,663,598,3
-1600575070,EA,EColi,F_ginsengiterrae,662.7916667,796.381509,792.2511312,912,941,884,3
-1604070217,F_banpakuense1,P_corrugata,P_putida2,657.3406114,819.6655629,769.7485649,916,906,871,3
-1602905168,C_lactis4,C_lactis4,C_lactis6,662.8152655,1200.854214,1116.797346,904,878,829,3
-1615720707,C_lactis1,P_mosselii,P_mosselii,654.279096,933.7354759,833.715415,885,809,759,3
-1614555658,E_cloacae2,F_banpakuense1,F_banpakuense1,670.2368138,1157.905869,1181.158382,929,903,865,3
-1616885756,P_monteilii2,P_putida2,RP1,683.4063527,743.03125,727.6211849,913,544,557,3
-1586594482,EA,E_cloacae2,P_putida3,698.0620239,791.8173817,740.5825472,919,909,848,3
-1590089629,C_lactis5,P_corrugata,P_koreensis1,671.5480962,1084.215645,981.3719912,998,946,914,3
-1588924580,C_lactis1,P_corrugata,P_putida1,688.5682508,878.3571429,814.1109865,989,924,892,3
-1591254678,F_banpakuense1,P_corrugata,P_putida1,699.5389294,935.5470738,808.1928191,822,786,752,3
-1594749825,C_lactis6,P_koreensis2,P_monteilii2,674.0353774,886.8194271,738.3973856,848,803,765,3
-1597079923,C_lactis3,Gh38,P_simiae,669.1220044,923.2572088,760.7831325,918,867,830,3
-1595914874,C_lactis3,C_lactis7,P_monteilii2,663.1237113,1307.111111,1079.79209,970,909,885,3
-1572613894,P_monteilii2,P_putida1,P_simiae,665.2021505,804.3833145,749.640553,930,887,868,3
-1574943992,EA,Mono1,P_putida2,704.0434298,810.2286996,784.6012121,898,892,825,3
-1578439139,C_lathyri2,F_ginsengiterrae,P_corrugata,676.293578,1090.040268,1025.424638,872,745,690,3
-1577274090,C_lactis6,Mono1,Mono1,687.7285408,1522.948124,1326.830664,932,906,874,3
-1579604188,B_albus,C_lactis6,RP1,669.2115183,1265.297357,1314.32194,955,908,907,3
-1545817767,L_macroides,P_corrugata,RP1,671.227021,1215.191439,1410.678571,903,841,812,3
-1544652718,F_banpakuense1,Mono1,P_mosselii,706.8237214,1328.208617,1156.956571,919,882,875,3
-1548147865,E_cloacae2,RP1,S_rhizophila,670.2892209,1169.005376,1219.488649,937,930,925,3
-1550477963,E_cloacae2,P_monteilii1,P_monteilii1,679.0641548,824.7821888,774.8024149,982,932,911,3
-1549312914,C_lactis5,M_kyungheense,P_putida3,671.721466,857.9825898,767.0368239,955,919,869,3
-1552808061,B_albus,C_lactis4,C_lactis5,663.7176339,3746.238372,2723.428925,896,860,809,3
-1536497375,EA,F_ginsengiterrae,P_monteilii1,728.9939024,839.3496732,754.1531966,656,612,829,3
-1541157571,Blank1,C_lathyri2,F_ginsengiterrae,715.3804878,5482.756388,2383.437111,615,587,803,3
-1507371150,M_kyungheense,P_putida3,S_rhizophila,672.6456777,1866.358306,1068.402016,937,921,893,3
-1510866297,C_lactis3,C_lactis3,F_banpakuense2,740.2038328,5077.625969,2639.397887,574,516,852,3
-1513196395,C_lactis7,P_mosselii,P_putida2,738.0317195,766.1588171,711.5399768,599,913,863,3
-1768342126,E_cloacae2,Gh38,L_macroides,711.5532359,,1062.524691,958,,810,3
423782201,Blank1,C_lactis7,P_putida1,740.4040512,1322.880851,1071.644637,938,940,923,3
421452103,EColi,P_koreensis2,P_monteilii1,727.840249,848.1839671,759.7150313,964,973,958,3
420287054,C_lactis4,C_lactis7,C_lathyri2,737.0760417,7022.029819,4904.54384,960,939,901,3
419122005,P_koreensis2,P_simiae,P_simiae,744.928494,1185.62069,941.1442987,923,986,991,3
416791907,B_albus,B_albus,F_ginsengiterrae,749.1631356,1598.342282,1333.373034,944,894,890,3
414461809,C_lactis4,F_ginsengiterrae,P_putida1,726.4051173,1960.23484,1720.455964,938,907,897,3
410966662,C_lathyri2,L_macroides,P_putida2,729.9955357,920.7194969,781.8902439,896,795,738,3
430772495,C_lactis7,M_kyungheense,P_monteilii1,678.2909796,850.8234043,753.0413493,1031,940,919,3
428442397,C_lactis5,P_putida1,S_rhizophila,732.224026,1050.571768,962.1547479,924,843,853,3
426112299,C_lactis1,P_koreensis1,P_simiae,757.7235355,1435.977366,1120.873431,973,972,956,3
384170535,F_ginsengiterrae,L_macroides,M_kyungheense,732.1627409,1263.155317,1086.994956,934,837,793,3
381840437,Mono1,P_koreensis2,RP1,724.8085774,833.387632,805.15,956,663,660,3
379510339,C_lactis3,C_lactis4,RP1,736.1350211,1813.194748,1912.230098,948,914,917,3
378345290,C_lactis3,F_banpakuense1,F_banpakuense2,730.0839612,5411.682814,2891.658654,929,867,832,3
377180241,Blank1,C_lactis5,Gh38,727.3760684,5555.506748,3195.53432,936,815,743,3
374850143,Blank1,C_lactis7,C_lactis7,745.7637089,4200.014752,3331.08973,1003,949,925,3
373685094,Blank1,F_ginsengiterrae,S_rhizophila,694.1211802,6501.142388,2873.117984,949,913,873,3
398151123,L_macroides,M_kyungheense,P_monteilii2,710.160221,1154.697561,1000.100372,724,820,807,3
395821025,C_lactis7,EA,P_monteilii2,768.9576399,855.2162765,826.5081967,661,897,854,3
391160829,L_macroides,P_koreensis2,RP1,842.5425384,928.4362934,902.380117,717,518,513,3
388830731,B_albus,Gh38,S_rhizophila,748.2048193,7577.268464,3554.445122,747,853,820,3
349219065,B_albus,C_lactis6,P_mosselii,745.4174757,1151.224719,953.7493473,927,801,766,3
346888967,C_lactis6,F_banpakuense1,L_macroides,763.9467085,4220.719498,2409.904142,957,877,845,3
345723918,Blank1,L_macroides,P_putida3,721.0995851,817.8942308,763.7248619,964,936,905,3
343393820,F_banpakuense2,L_macroides,RP1,764.6839623,1507.543883,1368.749646,848,752,707,3
342228771,C_lathyri2,EA,M_kyungheense,750.5229947,963.4467618,947.9111111,935,911,855,3
341063722,BI,L_macroides,P_koreensis2,738.2337662,1019.882419,872.5544101,924,893,873,3
339898673,Blank1,C_lactis1,P_corrugata,709.1941748,1094.966587,988.614304,927,838,783,3
337568575,Blank1,P_koreensis2,P_putida1,686.0671806,813.8016827,756.9483173,908,832,832,3
366694800,B_albus,E_cloacae2,RP1,733.3333333,,1298.246085,909,,447,3
365529751,C_lactis3,C_lathyri2,P_monteilii1,721.5934783,880.283455,785.9886076,920,822,790,3
362034604,EA,P_corrugata,P_putida1,739.8616188,949.8363418,881.0912647,766,831,767,3
360869555,C_lactis7,F_ginsengiterrae,S_rhizophila,737.1279427,5944.060907,2851.174847,977,706,652,3
358539457,BI,C_lactis3,F_banpakuense2,759.2781457,1007.016432,940.7727273,906,852,836,3
357374408,C_lactis5,EA,P_corrugata,744.1688009,1036.334951,973.4047619,859,824,756,3
355044310,P_monteilii2,P_monteilii2,P_mosselii,788.5665323,1191.656,1102.545455,992,125,143,3
353879261,Blank1,F_banpakuense1,P_monteilii1,732.1930745,962.7271795,845.5467775,953,975,962,3
352714212,M_kyungheense,P_corrugata,RP1,759.4537131,1162.336876,1232.597849,983,941,930,3
351549163,BI,C_lactis3,E_cloacae2,790.8191604,948.984,1495.377713,929,750,691,3
309607399,C_lactis7,C_lactis7,F_banpakuense1,762.7474012,3674.72709,2842.629555,962,993,988,3
306112252,Blank1,P_koreensis2,S_rhizophila,707.7277542,960.8551881,820.4709443,944,877,826,3
296791860,BI,E_cloacae2,Mono1,791.043592,1244.432432,1340.365112,1147,148,493,3
330578281,B_albus,B_albus,EA,751.25,863.4919355,852.9239583,912,992,960,3
327083134,C_lactis7,M_kyungheense,P_mosselii,776.3537832,933.6072645,847.1001178,978,881,849,3
325918085,Gh38,P_koreensis2,RP1,757.0826087,820.9143687,799.1491228,920,689,684,3
324753036,L_macroides,P_koreensis1,S_rhizophila,744.4084507,1292.322547,1011.92542,994,958,952,3
323587987,C_lactis1,C_lactis7,F_ginsengiterrae,758.667936,4555.347429,2266.577883,1313,875,841,3
321257889,E_cloacae2,P_putida1,P_putida3,730.5637149,886.7905405,805.54662,926,888,858,3
317762742,EA,F_ginsengiterrae,S_rhizophila,751.6397578,944.3556531,921.6158324,991,911,859,3
316597693,Blank1,P_koreensis2,P_monteilii2,747.484153,961.5469108,849.6972586,915,874,839,3
314267595,C_lactis7,F_banpakuense1,P_monteilii2,819.4341021,1046.127681,882.7534392,1214,979,945,3
274655929,EColi,P_koreensis1,P_monteilii1,769.9570681,1061.949506,874.5298673,955,911,904,3
261840390,C_lactis1,C_lactis7,P_monteilii1,795.6098843,904.1717597,812.2070438,951,949,937,3
260675341,BI,C_lactis4,L_macroides,711.4506104,868.0745192,846.4080882,901,832,816,3
294461762,F_ginsengiterrae,Gh38,P_corrugata,775.6626898,1156.086957,1110.941712,922,621,549,3
293296713,C_lactis5,P_putida3,P_simiae,750.2657005,901.021575,804.6285073,828,927,891,3
292131664,EColi,P_monteilii2,P_putida3,777.0321244,905.0317848,806.4089744,965,818,780,3
290966615,Gh38,Mono1,S_rhizophila,763.1486947,6194.719053,3090.03,881,929,900,3
288636517,EA,P_putida2,P_putida3,774.0126147,936.3617257,898.4457978,872,904,821,3
287471468,EColi,Mono1,RP1,836.3775304,1386.125471,1318.993573,988,797,778,3
286306419,L_macroides,P_koreensis1,P_koreensis1,751.5105673,1136.399361,973.0309051,899,939,906,3
285141370,B_albus,F_banpakuense1,P_monteilii2,859.3413174,868.2048726,811.5779295,1002,903,879,3
283976321,C_lactis3,P_koreensis2,P_putida1,845.1911447,1000.458726,906.6670659,926,848,835,3
282811272,F_ginsengiterrae,P_corrugata,P_monteilii1,822.1772666,1026.201448,938.9216418,739,829,804,3
279316125,EA,L_macroides,P_corrugata,701.1472393,971.3547009,917.3699764,978,936,846,3
278151076,Blank1,E_cloacae2,P_koreensis2,707.0425532,874.3577495,836.0765766,940,942,888,3
231549116,EA,L_macroides,P_monteilii1,696.0095847,,798.2151675,939,,567,3
230384067,C_lactis1,F_ginsengiterrae,P_monteilii1,720.9181347,820.1149171,744.4191011,965,905,890,3
228053969,B_albus,C_lactis1,C_lactis4,736.7704194,3565.685494,1964.969152,906,779,778,3
225723871,B_albus,EA,P_koreensis2,750.1167401,894.7764579,878.8047404,908,926,886,3
224558822,B_albus,C_lactis4,P_corrugata,758.6657895,1296.629131,1170.67125,760,817,800,3
221063675,C_lactis3,C_lactis6,P_putida3,851.0956341,1040.979508,934.5396146,962,976,934,3
257180194,C_lactis1,C_lactis7,F_ginsengiterrae,739.3932092,1843.320802,1467.220168,913,399,595,3
256015145,C_lactis3,C_lathyri2,M_kyungheense,773.3478939,5398.177602,2949.600243,641,884,823,3
250189900,C_lactis1,E_cloacae2,F_banpakuense2,831.3897436,1359.83871,1531.907778,975,930,900,3
247859802,B_albus,C_lactis6,Gh38,890.7403958,1593.820789,1485.136868,859,837,811,3
245529704,BI,C_lactis1,C_lactis5,723.4737924,908.0888889,930.2626374,973,945,910,3
198927744,BI,C_lactis7,P_putida1,701.5066313,955.5555556,824.3637681,754,315,690,3
197762695,C_lactis1,C_lactis5,Gh38,739.0426639,8034.018466,4040.258915,961,704,645,3
195432597,C_lactis4,F_banpakuense2,P_koreensis2,738.9858849,1000.460805,794.4296537,921,944,924,3
193102499,C_lactis3,Gh38,M_kyungheense,745.92,6260.81448,3777.650624,875,663,561,3
191937450,C_lactis4,P_koreensis2,P_monteilii2,750.3011918,981.3390216,826.0497685,923,879,864,3
190772401,C_lactis5,P_monteilii2,P_putida3,759.9712016,938.7299185,827.9724551,1007,859,835,3
189607352,E_cloacae2,P_corrugata,P_koreensis1,733.9677419,1109.656904,1295.870934,961,956,953,3
188442303,C_lactis5,P_corrugata,P_koreensis1,769.2378378,1240.892449,1138.633939,925,874,825,3
186112205,B_albus,Blank1,M_kyungheense,737.4778378,3933.510638,1992.537931,925,893,870,3
183782107,B_albus,Blank1,P_koreensis2,723.5288845,1108.301471,950.7320099,1004,816,806,3
219898626,C_lactis3,P_koreensis1,P_monteilii1,815.2923387,1009.403309,909.604034,992,967,942,3
218733577,EA,F_banpakuense1,P_monteilii2,862.4798729,916.26647,909.2713098,944,1017,962,3
217568528,L_macroides,Mono1,P_koreensis2,827.7335092,1049.768499,894.5623632,758,946,914,3
214073381,C_lactis5,EA,P_monteilii1,797.4099526,890.7260459,861.0536232,844,741,690,3
212908332,P_koreensis1,P_monteilii1,RP1,740.6245655,776.7577741,747.063228,863,611,601,3
211743283,F_ginsengiterrae,P_monteilii1,RP1,685.0774059,763.0620915,,956,612,,3
203587940,Blank1,C_lactis7,EA,719.9567809,,,671,,,3
163976274,C_lactis1,P_monteilii1,RP1,716.3562005,777.4333895,752.255,758,593,600,3
161646176,EColi,P_putida2,P_putida2,739.424307,884.0607735,774.920354,938,724,678,3
160481127,M_kyungheense,P_corrugata,S_rhizophila,730.8066915,1162.457524,1079.909454,807,824,751,3
158151029,C_lactis1,C_lactis7,E_cloacae2,762.2626582,1658.626482,1691.263054,632,1012,1015,3
155820931,C_lactis7,Gh38,P_koreensis2,764.9648924,1074.987872,867.3113636,883,907,880,3
154655882,EA,Gh38,P_corrugata,741.1577253,1438.23277,1078.075269,932,769,744,3
152325784,C_lactis6,E_cloacae2,P_simiae,750.2479757,907.3194888,852.6728665,988,939,914,3
148830637,P_corrugata,P_koreensis2,P_putida1,786.3907455,944.742891,879.3553114,778,844,819,3
180286960,EA,F_banpakuense1,P_putida3,730.1854839,850.4731296,842.4809249,868,949,865,3
168636470,C_lactis3,C_lathyri2,F_banpakuense2,705.8595745,5472.630701,2903.669789,940,899,854,3
167471421,BI,M_kyungheense,P_corrugata,728.5393743,1051.643973,979.3888214,927,896,823,3
166306372,L_macroides,S_rhizophila,S_rhizophila,747.9188901,6350.629877,2505.501746,937,897,859,3
165141323,C_lactis1,C_lactis7,Gh38,745.5321508,4060.955682,2861.588235,902,880,850,3
126694706,BI,F_banpakuense2,P_monteilii2,741.8480636,923.7297896,829.4338154,1007,903,899,3
123199559,C_lactis7,P_mosselii,P_putida2,719.4432662,870.975,789.9179019,943,920,877,3
120869461,B_albus,M_kyungheense,M_kyungheense,760.4943005,2696.704376,2140.389381,965,937,904,3
119704412,B_albus,C_lactis7,EA,743.974026,910.6324873,891.4236402,693,985,956,3
116209265,C_lactis1,EColi,P_monteilii1,747.0918142,893.0379888,781.9708193,904,895,891,3
